#{"t_start": 1654785358.913642, "env_id": "SlimeVolley-v0"}
r,l,t
-5,760,617.940202
-4,738,618.383576
-5,806,620.356588
-5,988,620.957705
-5,726,621.390669
-5,778,623.324579
-4,723,623.76708
-5,662,625.740722
-5,637,626.161123
-5,624,626.53755
-5,749,628.494591
-5,809,629.01238
-4,1052,629.650346
-5,894,631.763085
-5,744,632.215204
-5,649,634.10924
-5,664,634.560243
-5,865,635.126317
-5,523,636.855545
-5,623,637.282756
-5,1108,637.957329
-5,482,639.799658
-5,734,640.243478
-5,1037,640.870887
-5,756,642.877968
-5,674,643.288801
-5,714,645.163311
-5,607,645.551621
-5,532,645.883409
-5,618,646.258115
-5,748,648.264221
-5,597,648.624006
-4,946,649.194448
-4,629,651.051512
-5,581,651.448035
-5,792,651.928793
-5,644,653.93476
-5,685,654.34776
-5,436,654.612319
-5,1030,656.727982
-3,1032,657.351798
-5,656,659.293331
-5,1068,659.944629
-5,736,661.917672
-5,716,662.377107
-5,792,662.863223
-5,1043,664.964251
-3,905,665.511286
-5,991,667.700534
-5,794,668.182088
-5,617,668.555214
-5,1199,670.766418
-5,804,671.251336
-4,601,673.068135
-5,663,673.472844
-5,539,673.795382
-4,1065,675.930718
-5,1134,676.618166
-5,1133,678.771758
-5,717,679.204696
-5,620,681.048635
-5,1059,681.723727
-5,1172,683.938883
-5,586,684.294483
-4,1031,684.911488
-5,1027,687.007129
-5,781,687.475004
-4,767,689.454725
-5,1687,692.012439
-5,678,692.458826
-5,991,693.055221
-5,563,694.945701
-5,793,695.445351
-5,868,695.971004
-5,949,698.049564
-5,1004,698.660232
-5,838,700.650301
-5,970,701.24039
-5,704,703.128929
-5,852,703.658631
-4,1140,705.746624
-5,709,706.200732
-5,976,706.798641
-5,717,708.754194
-5,1175,709.462715
-5,1281,711.69931
-5,888,712.244558
-5,781,714.211438
-4,1199,714.939213
-5,1208,717.24155
-5,993,717.842404
-5,1043,719.982917
-5,701,720.401632
-5,852,722.358175
-5,1058,723.006334
-5,855,725.082542
-5,1288,725.879989
-5,951,727.915085
-5,1361,728.739597
-5,854,730.755345
-5,1158,731.451671
-4,1427,733.845433
-5,979,735.871897
-5,1122,736.572898
-5,1455,738.928945
-4,1564,741.343074
-5,1079,742.022649
-5,1912,744.614121
-5,1232,746.901648
-5,1022,747.528764
-5,687,747.948452
-5,1186,750.194813
-5,1530,752.595129
-5,1180,753.301921
-5,545,755.132971
-5,934,755.714198
-5,559,756.048322
-5,868,758.130981
-4,964,758.713207
-4,861,760.723838
-5,844,761.238672
-5,1536,763.694752
-5,1132,764.374819
-5,916,766.444486
-5,1814,769.047002
-5,948,769.61433
-5,1009,771.721303
-4,893,772.291395
-5,1385,774.634402
-5,1433,775.501769
-5,1295,777.775021
-5,697,778.199514
-4,1732,780.773845
-5,971,782.943478
-5,1204,783.668126
-5,1370,785.946552
-5,679,786.359963
-5,1895,788.993225
-5,1510,791.48179
-5,1686,793.965628
-5,1443,796.325169
-5,1978,799.048637
-5,812,799.568381
-4,1479,801.976335
-5,1168,802.68943
-5,1324,805.023007
-5,2281,807.964537
-5,1076,808.614389
-5,1067,810.713275
-4,1898,813.335072
-5,1553,815.732883
-5,832,816.239522
-5,2428,819.227939
-5,1532,821.599549
-4,2174,824.449479
-5,1611,826.928795
-5,2545,829.942564
-4,1817,832.626969
-5,2078,835.405271
-5,1347,837.658774
-5,1376,838.495525
-5,2295,841.500326
-5,861,843.561353
-5,1374,845.836949
-5,1066,846.489535
-5,1721,849.095565
-5,1262,851.408759
-5,1468,852.33853
-5,1421,854.677874
-4,1825,857.321877
-5,1747,859.90677
-5,848,860.424866
-5,1206,862.647523
-5,1511,863.566129
-5,1950,866.297524
-5,1714,868.851633
-5,973,870.960324
-5,1194,871.689607
-4,1043,873.844538
-5,1608,876.273281
-5,1389,877.131891
-5,777,879.079018
-5,1101,879.746515
-5,1011,881.857772
-5,1056,882.51817
-4,1080,884.672539
-5,1275,885.441496
-5,1156,887.615085
-5,901,888.161491
-5,1132,890.397491
-4,1352,892.735071
-5,2613,895.924827
-5,816,896.415337
-5,1109,898.642781
-5,939,899.215838
-5,1285,901.489486
-5,1473,903.871295
-5,2119,906.649662
-4,1205,907.397691
-5,1132,909.589555
-5,1898,912.188533
-5,1368,913.018419
-5,961,915.187657
-5,1109,915.859195
-5,1322,918.246352
-5,1984,920.992626
-5,1354,923.336935
-5,1816,925.841172
-5,1126,926.568373
-5,1301,928.878424
-5,805,929.365112
-5,2516,932.368301
-3,3000,937.230173
-5,2178,940.132839
-5,1377,942.409337
-5,1855,943.592538
-4,802,945.585071
-5,1130,946.273857
-4,1982,949.061254
-5,1283,951.441455
-5,1013,952.049516
-5,1417,954.394351
-4,1861,957.094896
-5,2768,960.274068
-5,1257,962.607311
-5,1108,964.792701
-4,2383,967.692824
-5,2867,970.943629
-5,981,973.06837
-5,2151,975.875755
-3,1058,976.508257
-5,1665,979.091533
-5,1928,981.751003
-5,2114,984.55421
-5,1642,987.046529
-5,1832,989.612586
-2,3000,992.947422
-5,2120,995.765322
-5,1397,998.167171
-5,933,998.734049
-5,883,1000.628567
-5,2046,1003.374933
-5,1280,1004.156135
-5,2301,1007.12105
-5,1231,1009.361503
-4,1581,1011.782877
-2,3000,1015.108179
-1,3000,1019.881754
-5,1745,1022.426711
-5,1363,1023.272999
-4,2018,1026.000592
-5,795,1027.999275
-5,885,1028.535341
-5,1085,1030.737731
-5,1366,1031.563211
-5,1019,1033.544562
-4,1299,1034.326689
-5,1489,1036.702551
-5,695,1037.130145
-5,1203,1039.455596
-4,1924,1042.148558
-5,1448,1044.506237
-4,1609,1046.976055
-4,3000,1050.309371
-5,1885,1052.947478
-5,1549,1055.350518
-4,1453,1056.232825
-5,2788,1060.962297
-5,934,1061.523998
-4,3000,1066.421698
-4,3000,1069.794829
-5,2275,1072.79345
-3,1901,1075.411061
-5,1777,1077.940785
-4,2018,1080.646461
-3,3000,1083.943166
-1,3000,1088.764815
-5,1901,1091.320262
-5,1723,1093.840071
-3,3000,1097.122083
-5,2654,1100.096736
-5,2104,1102.875363
-5,2263,1107.301182
-5,2924,1110.567755
-5,2525,1113.583431
-5,2231,1116.399806
-5,2152,1119.214442
-5,2130,1122.045019
-4,3000,1126.671382
-5,2266,1129.566463
-4,3000,1132.92643
-4,2023,1135.603507
-3,3000,1140.350759
-4,3000,1143.609617
-4,3000,1148.429185
-5,1905,1150.976372
-4,3000,1154.334553
-4,3000,1159.151908
-5,2617,1162.272283
-5,2207,1165.076886
-4,3000,1169.881025
-2,3000,1173.226364
-3,3000,1176.50447
-5,2173,1180.796537
-5,2346,1183.75472
-5,1617,1184.727146
-5,1764,1187.357835
-4,1367,1189.689879
-5,2608,1192.73322
-5,2860,1197.531132
-3,3000,1200.858202
-4,3000,1205.722374
-5,2315,1208.503381
-4,2134,1211.314142
-4,2257,1214.235352
-5,2331,1217.171304
-3,3000,1220.451526
-5,2701,1225.158491
-4,2241,1228.034065
-5,1489,1230.389638
-5,2523,1233.4683
-5,2911,1236.79173
-2,3000,1241.595405
-3,3000,1244.946832
-5,2228,1247.680171
-4,1885,1250.360544
-2,3000,1255.159211
-3,3000,1258.367828
-3,3000,1263.218907
-3,3000,1266.523179
-5,3000,1271.366843
-1,3000,1274.701555
-4,3000,1278.046603
-5,2589,1282.63192
-2,3000,1285.944955
-2,3000,1290.694066
-3,3000,1294.112195
-4,2696,1297.254457
-2,3000,1302.09157
-5,2810,1305.280249
-2,3000,1310.109933
-5,2218,1312.968492
0,3000,1316.293623
-5,1853,1318.87314
-5,1466,1321.258383
-5,2091,1323.981034
-5,2647,1327.001648
-2,3000,1331.86233
-3,3000,1335.273995
-1,3000,1339.952097
-4,3000,1343.259201
-5,2339,1346.14485
-5,545,1346.483139
-5,2568,1351.125129
-3,3000,1354.472938
-4,3000,1359.353315
-5,1487,1360.259557
-5,1536,1362.698448
-3,3000,1367.593668
-4,1994,1370.242095
-5,1796,1371.390644
-5,1291,1373.618708
-5,2266,1376.526038
-2,3000,1381.279878
-3,3000,1384.560235
-2,3000,1389.308731
-3,3000,1392.582943
-3,3000,1397.25955
-3,3000,1400.62627
-5,1784,1403.148561
-1,3000,1406.431166
-5,2917,1411.142637
-3,3000,1414.461301
-4,3000,1419.256548
-4,3000,1422.601754
-3,3000,1427.345759
-5,1928,1429.822579
1,3000,1433.273521
-1,3000,1436.582042
-2,3000,1441.423021
-2,3000,1444.732865
-3,3000,1449.593695
-5,2332,1452.547605
-2,3000,1455.878017
-2,3000,1460.607357
-2,3000,1463.846551
-3,3000,1468.580065
-5,2848,1471.723953
-1,3000,1476.575973
-3,3000,1479.858359
-4,3000,1484.705243
0,3000,1488.076057
-4,3000,1493.038868
-5,1901,1495.808514
0,3000,1499.085175
-4,3000,1502.429699
-4,3000,1507.367582
-5,2898,1510.617505
-4,3000,1515.475201
0,3000,1518.834035
-2,3000,1523.609129
-1,3000,1526.874038
-2,3000,1531.63292
-4,3000,1534.945193
-4,3000,1539.811663
-5,2705,1542.976041
-5,2544,1545.972858
-1,3000,1550.81946
-5,2691,1553.954396
-1,3000,1557.23223
0,3000,1562.067405
-3,3000,1565.321948
-5,2661,1569.949191
-2,3000,1573.316609
-1,3000,1578.13461
-3,3000,1581.561386
-5,2311,1584.485554
-5,2852,1589.06473
-3,3000,1592.528878
-3,2133,1595.293696
-2,3000,1598.564397
-2,3000,1603.372045
-1,3000,1606.730325
-4,2708,1611.351746
-5,2914,1614.731926
-4,3000,1619.501199
-3,3000,1622.911335
-2,3000,1627.66671
-1,3000,1630.967756
-1,3000,1634.322942
-3,3000,1639.188556
-3,3000,1642.478098
0,3000,1647.227023
-3,3000,1650.563495
-1,3000,1655.266462
0,3000,1658.594749
-4,3000,1663.460088
-1,3000,1666.71152
-3,3000,1671.46876
0,3000,1674.792666
-2,3000,1679.565284
-1,3000,1682.859579
-4,2608,1685.98223
-2,3000,1690.844633
-1,3000,1694.146626
-4,3000,1698.840724
-5,1059,1699.482194
-1,3000,1704.118551
-3,3000,1707.383126
-1,3000,1712.184974
-5,2886,1715.980556
0,3000,1721.327518
-3,3000,1731.388149
-1,3000,1735.476642
1,3000,1741.268341
0,3000,1745.033801
1,3000,1750.115971
-3,3000,1753.897142
-4,3000,1757.865403
-2,3000,1760.788418
-1,3000,1764.883878
-2,3000,1767.815724
-1,3000,1772.66716
-2,3000,1777.319104
-4,3000,1784.244661
-2,3000,1787.644118
-2,3000,1793.288263
-4,2093,1798.598874
-1,3000,1802.04463
-4,2823,1805.408828
-4,981,1807.639563
-4,3000,1811.231203
-5,1510,1814.906953
-3,3000,1819.755731
-5,1373,1820.690662
-3,3000,1825.815607
-4,1750,1827.443975
-5,1443,1830.12994
-5,1523,1832.639118
-3,1748,1835.326276
-4,3000,1838.572992
-5,1332,1840.570422
-3,1637,1843.199495
-4,1115,1843.840088
-4,1068,1845.835461
-5,1937,1848.260753
-5,926,1848.786731
-5,1637,1851.186907
-4,960,1851.718082
-3,1394,1853.652996
-5,1564,1856.266695
-4,1034,1856.919937
-5,518,1858.523645
-4,900,1859.204032
-5,1412,1861.559155
-4,1092,1862.357035
-5,1350,1864.750811
-5,1066,1865.399552
-5,1543,1868.152828
-5,1236,1870.504001
-5,1057,1871.136015
-5,720,1873.10717
-5,1264,1873.879809
-5,683,1875.678031
-5,974,1876.394257
-5,1227,1878.51762
-5,1947,1881.362262
-4,2034,1884.037371
-5,2031,1886.650403
-5,969,1887.390524
-4,2236,1890.165754
-5,1625,1893.049205
-5,1116,1895.123683
-5,1217,1896.090794
-5,749,1898.524666
-5,1247,1899.35122
-5,607,1899.844515
-5,1888,1902.912144
-5,1023,1905.283099
-5,2243,1908.144851
-4,1372,1910.171898
-4,1836,1912.496781
-4,1557,1913.554507
-5,2500,1917.542673
-4,855,1918.18805
-5,685,1918.554231
-5,1079,1920.474858
-5,2030,1923.218729
-5,1515,1925.264877
-5,2521,1928.415287
-5,2498,1931.12729
-5,1573,1933.290845
-1,3000,1936.677846
-5,2369,1939.567637
-5,1803,1941.844807
-5,1733,1944.20059
-5,1159,1946.027831
-4,3000,1949.215984
-5,1501,1951.245723
-5,1819,1953.57202
-5,2345,1956.352833
-3,3000,1959.388905
-5,1176,1961.419455
-4,1799,1963.708697
-5,1394,1964.624261
-4,2025,1967.066514
-5,2654,1971.272057
-5,2017,1973.9
-5,1930,1976.201854
-4,1832,1978.51997
-3,2182,1981.156038
-5,1139,1981.819695
-5,1362,1984.222456
-5,1212,1984.88582
-4,1060,1986.775635
-5,1664,1989.145105
-5,2016,1991.519059
-2,3000,1994.808627
-4,1524,1997.079649
-5,2192,1999.536667
-5,1677,2001.82975
-5,1977,2004.339
-4,2506,2007.243093
-2,3000,2011.601467
-4,2951,2014.615227
-5,1729,2017.438956
-3,3000,2021.467194
-4,2415,2024.187337
-3,3000,2028.446508
-2,3000,2031.630499
-5,2569,2036.045083
-5,1352,2036.782562
-3,2002,2039.247403
-5,1873,2041.691056
-5,1575,2044.260615
