#{"t_start": 1654887123.7000287, "env_id": "SlimeVolley-v0"}
r,l,t
-5,472,811.197439
-5,698,811.937444
-5,576,812.656515
-5,564,813.260515
-5,443,813.734516
-5,528,814.282516
-5,652,815.209516
-5,696,815.902516
-5,538,816.488517
-5,705,817.625928
-5,568,818.316923
-5,520,818.866924
-5,596,819.460927
-5,623,820.170923
-5,841,821.079923
-5,528,821.635098
-5,402,822.065098
-4,584,822.612096
-5,418,823.130562
-5,597,823.820756
-5,567,824.421205
-5,655,825.168206
-5,537,825.809206
-5,558,826.366205
-5,1032,827.433208
-5,549,828.164414
-5,575,828.762656
-5,488,829.256655
-5,667,829.986656
-4,750,830.915656
-5,682,831.641725
-4,776,832.432914
-5,489,832.967877
-5,574,833.61605
-4,686,834.467611
-5,492,834.974609
-5,555,835.573609
-5,812,836.48375
-5,512,837.06675
-4,692,837.770747
-5,477,838.26875
-5,488,838.780783
-5,647,839.569999
-5,778,840.322997
-5,635,841.029995
-5,712,841.879
-5,598,842.523998
-5,443,842.996865
-5,520,843.564247
-4,569,844.163455
-4,638,844.945969
-5,644,845.606426
-5,629,846.272434
-5,744,847.180664
-5,500,847.733838
-5,761,848.464834
-5,512,849.034
-5,758,849.852
-5,632,850.617999
-5,1183,851.823204
-5,672,852.552205
-5,509,853.10818
-5,543,853.806178
-5,479,854.279179
-5,803,855.120177
-5,425,855.58318
-5,728,856.432324
-5,791,857.23832
-5,557,857.831698
-5,677,858.582705
-5,619,859.326878
-5,702,860.043876
-5,629,860.721063
-5,642,861.471406
-5,757,862.354795
-5,716,863.078073
-5,650,863.808074
-5,576,864.460077
-5,774,865.374075
-5,496,865.916297
-4,703,866.651458
-5,533,867.242461
-5,512,867.861459
-4,707,868.591459
-4,572,869.182458
-5,602,869.799859
-4,594,870.53812
-5,711,871.243157
-5,523,871.790118
-5,488,872.26912
-3,618,873.073531
-5,500,873.600701
-5,752,874.396698
-5,789,875.382925
-4,532,875.922923
-5,501,876.402922
-5,566,876.982158
-5,649,877.706158
-4,638,878.447158
-5,504,878.946161
-5,530,879.520351
-5,747,880.36178
-5,664,881.171536
-5,604,881.800533
-5,660,882.453723
-5,566,883.110723
-5,563,883.761721
-5,450,884.202721
-5,546,884.759743
-5,940,885.889922
-5,594,886.500237
-5,616,887.147239
-5,488,887.650238
-5,696,888.385444
-4,854,889.35385
-5,682,890.045042
-5,676,890.791249
-5,633,891.479246
-5,643,892.223248
-5,419,892.63626
-5,971,893.66384
-4,639,894.51384
-5,531,895.032838
-5,635,895.693838
-5,900,896.676838
-5,988,897.832838
-5,897,898.777837
-4,574,899.36284
-5,668,900.08021
-5,628,900.829211
-5,596,901.543431
-4,824,902.40343
-4,625,903.07717
-5,610,903.776165
-5,691,904.579168
-4,531,905.118166
-5,490,905.656166
-5,480,906.126167
-5,698,906.987408
-5,797,907.841411
-5,573,908.441407
-5,500,908.973415
-5,638,909.764406
-5,538,910.356407
-5,605,910.993407
-5,674,911.74356
-5,909,912.769166
-5,560,913.335167
-4,780,914.162166
-5,825,915.170165
-5,623,915.797166
-4,608,916.429169
-5,762,917.210165
-4,919,918.341656
-5,605,918.957658
-5,663,919.650808
-5,587,920.278814
-4,668,921.011817
-5,769,921.865809
-5,489,922.383002
-5,788,923.195504
-5,579,923.908508
-4,660,924.633683
-5,551,925.174683
-5,546,925.794681
-5,419,926.217684
-4,908,927.357853
-5,601,927.931854
-5,933,928.907025
-5,527,929.620183
-5,503,930.147336
-4,584,930.751338
-5,477,931.271339
-5,634,931.969537
-4,784,932.898501
-5,595,933.470502
-5,484,934.00706
-5,622,934.679236
-5,714,935.532239
-5,552,936.093237
-5,702,936.854436
-5,540,937.499677
-5,578,938.236892
-4,701,938.955891
-5,689,939.681892
-5,916,940.820048
-4,929,941.75605
-5,482,942.21205
-4,684,942.932805
-4,681,943.799965
-5,619,944.409093
-5,709,945.165257
-5,673,945.90166
-5,703,946.779909
-5,509,947.319092
-5,711,948.036093
-5,636,948.721491
-5,453,949.185493
-5,821,950.171489
-5,723,950.901697
-5,656,951.631697
-5,1050,952.887818
-5,819,953.716018
-4,718,954.459016
-5,603,955.106194
-5,577,955.740194
-5,663,956.517476
-5,411,956.950668
-5,554,957.559804
-5,659,958.403201
-5,558,959.051201
-5,713,959.780199
-5,730,960.5272
-5,582,961.186201
-5,516,961.822272
-5,899,962.747117
-5,591,963.378112
-5,703,964.160114
-5,836,965.135112
-5,601,965.753114
-5,671,966.480112
-5,566,967.120306
-5,577,967.792512
-4,759,968.520504
-5,636,969.216502
-5,594,969.902966
-5,539,970.517164
-5,577,971.108161
-5,760,971.901163
-5,691,972.820168
-5,636,973.524168
-4,1085,974.663177
-5,663,975.373166
-5,455,975.989168
-5,479,976.604167
-5,563,977.232167
-5,556,977.805166
-5,456,978.289169
-5,567,979.042172
-5,623,979.670173
-5,757,980.427168
-5,559,981.060172
-5,637,981.80338
-5,483,982.310381
-5,506,982.826444
-5,519,983.409453
-5,524,984.143667
-5,575,984.740844
-4,689,985.464856
-5,773,986.427084
-5,522,986.939082
-5,758,987.730079
-5,549,988.323085
-5,449,988.758092
-4,700,989.650082
-4,706,990.338081
-5,758,991.124283
-5,614,991.915287
-5,566,992.561506
-5,544,993.096488
-5,635,993.755489
-5,489,994.25549
-5,493,994.900489
-5,691,995.628487
-5,589,996.260489
-4,799,997.228488
-5,380,997.60775
-4,909,998.541748
-5,445,999.002749
-5,578,999.568984
-5,498,1000.256533
-4,687,1000.936534
-5,513,1001.466534
-5,483,1001.930532
-5,497,1002.6065
-5,735,1003.363776
-5,479,1003.882772
-4,653,1004.637774
-5,534,1005.304988
-5,543,1005.859984
-5,532,1006.450987
-4,776,1007.310986
-5,579,1008.04699
-5,873,1008.927987
-5,674,1009.614986
-5,533,1010.213988
-5,415,1010.765985
-5,550,1011.344985
-5,686,1012.11599
-5,584,1012.779172
-5,788,1013.676174
-5,489,1014.168174
-5,494,1014.727175
-5,691,1015.462173
-5,706,1016.330575
-5,834,1017.215575
-5,592,1017.833572
-5,624,1018.566577
-5,649,1019.345573
-5,702,1020.071573
-5,652,1020.740573
-5,579,1021.382574
-5,494,1021.98582
-5,752,1022.751074
-5,435,1023.208117
-5,556,1023.787299
-5,561,1024.534524
-4,772,1025.303523
-5,637,1025.996527
-5,587,1026.644715
-5,914,1027.670015
-5,648,1028.34621
-5,734,1029.129212
-5,560,1029.760212
-5,575,1030.47421
-4,643,1031.146209
-5,568,1031.750213
-5,683,1032.510221
-5,544,1033.200429
-5,697,1033.942432
-5,521,1034.469429
-5,569,1035.028637
-5,572,1035.789637
-5,568,1036.339831
-5,691,1037.074832
-5,631,1037.79983
-5,1011,1038.945832
-5,446,1039.393829
-5,665,1040.084831
-5,593,1040.805828
-5,644,1041.572831
-5,724,1042.311828
-5,859,1043.211586
-5,642,1044.056585
-5,793,1044.831583
-5,610,1045.461586
-5,517,1046.040584
-5,540,1046.595586
-4,693,1047.437788
-5,559,1047.986786
-4,885,1048.894196
-5,542,1049.613197
-5,546,1050.217417
-4,877,1051.066415
-5,582,1051.680415
-5,800,1052.604616
-5,660,1053.320542
-5,741,1054.074731
-5,671,1054.791733
-5,628,1055.471735
-5,744,1056.316733
-5,732,1057.091736
-5,437,1057.550732
-5,497,1058.059731
-5,654,1058.894732
-5,660,1059.557732
-5,662,1060.265731
-5,572,1060.937735
-5,580,1061.624732
-5,1039,1062.664735
-5,590,1063.316226
-5,803,1064.242223
-5,623,1064.883221
-5,554,1065.459406
-5,624,1066.11479
-3,729,1066.931787
-3,751,1067.82279
-5,564,1068.430791
-5,488,1068.977993
-5,700,1069.737999
-5,674,1070.547206
-5,493,1071.026209
-4,587,1071.676207
-5,726,1072.58352
-5,591,1073.211735
-5,592,1073.823946
-5,559,1074.416944
-5,599,1075.076944
-4,777,1075.993946
-5,550,1076.542137
-5,605,1077.181136
-5,539,1077.755139
-5,840,1078.898136
-5,672,1079.716136
-5,627,1080.387139
-5,651,1081.127325
-5,618,1081.831324
-5,1079,1082.92908
-5,744,1083.719081
-5,558,1084.371083
-5,520,1084.963084
-5,637,1085.615298
-5,595,1086.254489
-5,726,1087.05049
-5,946,1088.083488
-5,960,1089.027488
-5,833,1089.889489
-5,551,1090.582491
-5,643,1091.225749
-5,667,1091.90296
-5,663,1092.618959
-5,623,1093.352371
-5,479,1093.913368
-5,515,1094.417371
-5,519,1094.99437
-5,573,1095.58737
-5,762,1096.475573
-5,715,1097.220577
-5,662,1097.954576
-4,665,1098.671574
-4,1042,1099.844577
-4,947,1100.777603
-3,790,1101.585574
-5,965,1102.733977
-5,681,1103.425983
-5,520,1103.95098
-5,568,1104.615153
-5,898,1105.694499
-5,931,1106.683643
-5,524,1107.210654
-5,883,1108.157644
-5,664,1108.991644
-5,473,1109.474885
-5,659,1110.145885
-5,461,1110.647887
-5,513,1111.155085
-4,886,1112.239086
-5,697,1112.948748
-5,849,1113.818931
-5,1001,1115.014156
-4,860,1115.829157
-5,733,1116.652381
-4,891,1117.594389
-5,502,1118.234946
-5,771,1119.040948
-5,604,1119.655946
-5,697,1120.407947
-5,690,1121.238948
-5,507,1121.763948
-4,922,1122.687017
-5,611,1123.286172
-5,427,1123.718174
-5,786,1124.646172
-5,516,1125.181383
-5,812,1126.033402
-5,587,1126.767384
-5,707,1127.498383
-5,685,1128.21438
-5,781,1129.024383
-5,704,1129.86838
-5,642,1130.47938
-5,506,1130.978555
-5,520,1131.550556
-4,858,1132.58173
-5,501,1133.097033
-5,609,1133.733032
-4,949,1134.740029
-5,691,1135.595237
-5,573,1136.190235
-4,664,1136.856236
-5,553,1137.421235
-4,651,1138.11224
-5,508,1138.754234
-5,447,1139.221236
-5,602,1139.863245
-5,686,1140.62639
-5,726,1141.461388
-5,490,1142.001589
-5,709,1142.745356
-4,859,1143.78713
-5,520,1144.315271
-5,770,1145.082135
-5,827,1145.969224
-5,639,1146.745393
-5,790,1147.572639
-5,822,1148.436116
-2,848,1149.318491
-5,601,1150.096444
-5,986,1151.152895
-5,872,1152.076788
-5,870,1152.990046
-4,1152,1154.353777
-5,995,1155.325354
-4,808,1156.170285
-5,804,1157.026375
-5,485,1157.592506
-5,557,1158.262625
-5,570,1158.855175
-5,587,1159.483561
-5,763,1160.329428
-5,644,1161.04578
-5,480,1161.567082
-5,519,1162.113868
-5,593,1162.737068
-5,718,1163.667033
-5,976,1164.719923
-5,474,1165.215595
-5,669,1165.936018
-5,792,1166.874926
-5,716,1167.629926
-4,582,1168.264699
-5,509,1168.819217
-5,566,1169.522877
-5,550,1170.094183
-5,646,1170.767454
-5,684,1171.568977
-5,700,1172.377087
-5,618,1173.01499
-5,710,1173.75134
-5,625,1174.489603
-5,827,1175.436765
-5,597,1176.071401
-5,827,1176.927149
-5,537,1177.514635
-5,606,1178.267907
-5,652,1178.988939
-5,828,1179.885225
-5,724,1180.7653
-5,974,1181.729601
-5,716,1182.475792
-5,751,1183.281013
-5,565,1184.004322
-4,1073,1185.165818
-5,575,1185.780462
-5,550,1186.381095
-5,580,1187.049514
-5,497,1187.662309
-5,622,1188.322898
-5,715,1189.072077
-5,705,1189.957156
-5,596,1190.579145
-5,517,1191.115894
-5,796,1191.977812
-5,465,1192.512698
-5,651,1193.283042
-4,631,1193.908992
-5,634,1194.591948
-5,573,1195.227225
-5,675,1196.068382
-5,693,1196.743497
-5,614,1197.411299
-5,626,1198.113491
-5,562,1198.791107
-5,579,1199.379476
-5,672,1200.122133
-5,674,1200.932258
-5,658,1201.658968
-5,805,1202.452083
-5,457,1202.937499
-5,678,1203.698205
-5,702,1204.533689
-5,669,1205.253956
-5,834,1206.145263
-5,511,1206.747148
-5,623,1207.477769
-4,604,1208.075974
-5,644,1208.757173
-5,458,1209.243901
-4,646,1210.060354
-5,692,1210.79947
-5,495,1211.32567
-5,864,1212.274638
-5,589,1212.995027
-5,758,1213.733712
-5,476,1214.248235
-5,422,1214.663052
-5,823,1215.638706
-5,627,1216.27531
-5,492,1216.802426
-5,825,1217.704738
-4,704,1218.579489
-4,835,1219.427718
-5,600,1220.080468
-5,596,1220.703689
-5,647,1221.505485
-5,722,1222.238271
-3,1144,1223.462237
-5,408,1224.01739
-5,882,1224.924214
-5,593,1225.4998
-5,1041,1226.601898
-4,753,1227.551319
-5,1236,1228.847758
-5,969,1229.845746
-5,531,1230.424057
-5,476,1230.897941
-5,974,1232.067701
-5,795,1232.896792
-5,954,1233.970615
-5,655,1234.845877
-4,735,1235.631587
-5,773,1236.430786
-4,991,1237.52059
-5,953,1238.661021
-5,1167,1239.910715
-5,639,1240.618335
-5,586,1241.289886
-1,1106,1242.589228
-5,755,1243.375015
-5,536,1243.914885
-5,459,1244.42403
-5,1028,1245.640202
-5,676,1246.359376
-5,665,1247.071982
-5,798,1247.92753
-5,589,1248.664983
-5,635,1249.366717
-4,536,1249.925881
-5,724,1250.706082
-5,582,1251.406759
-5,657,1252.164415
-5,629,1252.796474
-4,704,1253.56589
-5,764,1254.516926
-5,526,1255.093237
-5,676,1255.78136
-5,802,1256.620447
-5,945,1257.722682
-5,727,1258.487176
-5,574,1259.066396
-5,922,1260.051493
-5,870,1261.065438
-4,576,1261.676916
-5,631,1262.336948
-5,623,1262.996989
-5,643,1263.712037
-4,884,1264.726712
-5,640,1265.380685
-4,888,1266.270826
-5,684,1267.142767
-5,582,1267.71895
-5,1186,1268.983331
-5,930,1269.967554
-5,633,1270.773966
-5,692,1271.51585
-5,852,1272.405356
-5,664,1273.159745
-4,835,1274.179585
-4,822,1275.024217
-5,652,1275.730338
-5,710,1276.471179
-5,455,1276.968271
-5,447,1277.565259
-5,550,1278.188432
-4,766,1278.971602
-5,824,1279.931238
-5,573,1280.511477
-5,581,1281.08071
-5,447,1281.575152
-4,655,1282.260396
-5,592,1282.977386
-5,594,1283.610239
-5,859,1284.487117
-5,440,1284.993524
-5,408,1285.521541
-5,668,1286.272231
-5,395,1286.716225
-5,716,1287.498486
-5,607,1288.263866
-4,676,1288.959047
-4,1077,1290.065027
-5,442,1290.658038
-5,630,1291.299618
-5,734,1292.02268
-5,614,1292.6959
-3,900,1293.778797
-5,512,1294.323282
-5,546,1294.866126
-5,577,1295.473423
-5,783,1296.463749
-5,561,1297.052379
-4,911,1297.996428
-5,533,1298.569671
-5,490,1299.075715
-5,508,1299.732372
-5,1070,1300.854179
-4,910,1301.849015
-4,775,1302.778471
-5,802,1303.577588
-5,482,1304.104678
-5,663,1304.822795
-5,593,1305.498295
-5,502,1306.099294
-5,600,1306.694699
-5,521,1307.265492
-5,492,1307.833483
-4,733,1308.736598
-5,659,1309.402754
-5,732,1310.14975
-4,593,1310.874846
-5,751,1311.752546
-4,664,1312.460138
-5,856,1313.359642
-5,694,1314.230584
-5,697,1314.959284
-4,797,1315.797379
-5,773,1316.587532
-5,642,1317.289341
-5,768,1318.136348
-5,551,1318.723442
-5,674,1319.445381
-4,623,1320.155255
-4,938,1321.197734
-5,626,1321.857364
-5,661,1322.607481
-5,592,1323.266055
-4,654,1324.038867
-5,587,1324.659125
-5,533,1325.22641
-5,576,1325.845848
-5,631,1326.602502
-5,756,1327.379952
-5,577,1327.976494
-5,651,1328.777575
-5,921,1329.842076
-5,719,1330.590854
-5,700,1331.326499
-5,681,1332.209047
-5,469,1332.688286
-4,1101,1333.854736
-5,479,1334.361992
-5,518,1334.889125
-5,650,1335.721585
-5,664,1336.430072
-5,608,1337.086306
-4,822,1338.123755
-5,570,1338.70065
-5,818,1339.541421
-5,451,1340.069962
-5,456,1340.55642
-5,647,1341.372856
-5,606,1341.983189
-5,551,1342.540173
-5,655,1343.265565
-5,1044,1344.451401
-5,673,1345.152153
-4,796,1345.986708
-5,622,1346.79251
-5,531,1347.361634
-5,831,1348.200349
-5,690,1348.939247
-5,941,1350.077658
-5,700,1350.788803
-4,724,1351.518492
-4,634,1352.235117
-5,565,1352.88164
-5,754,1353.768049
-5,552,1354.395958
-4,676,1355.154873
-5,1184,1356.549848
-5,794,1357.346897
-5,487,1357.824048
-4,557,1358.454688
-5,603,1359.14408
-5,567,1359.797704
-5,510,1360.34796
-5,1119,1361.567285
-5,868,1362.620613
-5,811,1363.466825
-5,426,1363.940375
-5,505,1364.511644
-5,658,1365.26089
-5,769,1366.166852
-5,550,1366.805377
-5,504,1367.362022
-5,515,1367.8715
-5,700,1368.737991
-5,410,1369.188085
-3,908,1370.170316
-4,799,1371.156619
-5,422,1371.601194
-5,517,1372.128469
-5,626,1372.78269
-5,625,1373.544766
-5,598,1374.266432
-5,740,1375.056625
-5,789,1375.925151
-5,665,1376.796577
-5,576,1377.434873
-5,600,1378.064624
-5,454,1378.591655
-5,949,1379.709633
-5,568,1380.315259
-5,1068,1381.384974
-5,543,1381.984217
-5,654,1382.753049
-5,620,1383.465381
-5,627,1384.145912
-4,1052,1385.289894
-5,817,1386.277867
-5,886,1387.214171
-5,1061,1388.324377
-5,638,1389.019006
-5,582,1389.659596
-5,836,1390.685973
-5,838,1391.552652
-5,816,1392.397644
-4,833,1393.403617
-5,1082,1394.52932
-5,575,1395.133564
-5,765,1395.990659
-5,639,1396.793937
-5,739,1397.55003
-5,771,1398.331897
-5,877,1399.279729
-5,767,1400.240023
-5,641,1400.868619
-5,619,1401.539432
-5,584,1402.163412
-5,870,1403.207783
-5,609,1403.846086
-5,426,1404.293816
-5,510,1404.859456
-5,469,1405.347729
-5,459,1405.978914
-5,763,1406.765603
-5,970,1407.80028
-5,752,1408.738606
-5,443,1409.238777
-5,790,1410.049028
-5,741,1410.830148
-4,662,1411.706941
-5,543,1412.27916
-5,605,1412.895985
-5,722,1413.675425
-5,470,1414.217815
-5,559,1414.919583
-5,613,1415.556023
-4,983,1416.604122
-5,674,1417.465147
-5,962,1418.446347
-5,637,1419.105027
-5,446,1419.575791
-5,512,1420.123643
-5,678,1420.964111
-5,642,1421.620117
-5,491,1422.159929
-5,644,1422.875064
-4,1036,1424.059097
-5,570,1424.67916
-5,469,1425.196882
-5,650,1425.875252
-5,532,1426.534535
-4,712,1427.315392
-5,564,1427.942909
-5,616,1428.619911
-5,474,1429.216788
-4,678,1429.908724
-5,1066,1431.029683
-5,848,1432.030321
-4,721,1432.801028
-5,578,1433.43267
-5,908,1434.38449
-5,423,1434.886429
-5,569,1435.556299
-5,480,1436.057365
-5,551,1436.665219
-5,470,1437.137423
-5,664,1437.907789
-5,678,1438.608538
-5,578,1439.225742
-5,672,1439.937499
-5,698,1440.752675
-4,1097,1441.87282
-5,597,1442.510602
-5,443,1443.01785
-5,443,1443.619496
-5,554,1444.227014
-5,981,1445.227768
-5,536,1445.943388
-5,674,1446.629192
-5,628,1447.268494
-5,579,1447.888376
-5,664,1448.608618
-4,703,1449.404061
-5,514,1449.912799
-5,706,1450.656213
-5,714,1451.579435
-5,725,1452.317487
-4,812,1453.149517
-4,723,1453.917598
-5,773,1454.866757
-5,587,1455.491275
-5,650,1456.202409
-5,580,1456.825753
-5,691,1457.625958
-5,489,1458.19975
-5,612,1458.862143
-5,619,1459.527359
-5,508,1460.121056
-5,752,1461.019227
-5,834,1461.879658
-5,693,1462.641192
-5,698,1463.523454
-5,1047,1464.656272
-4,726,1465.378485
-5,680,1466.134259
-5,538,1466.753407
-5,568,1467.471516
-5,532,1468.052623
-5,677,1468.768798
-5,478,1469.360019
-5,455,1469.950481
-5,614,1470.588725
-5,642,1471.308192
-4,979,1472.497107
-5,503,1473.043182
-5,537,1473.60213
-5,581,1474.276486
-4,822,1475.300827
-5,798,1476.148386
-5,866,1477.030609
-5,683,1477.730954
-5,569,1478.387576
-5,652,1479.188084
-4,899,1480.104613
-5,648,1480.785945
-5,522,1481.393308
-5,762,1482.297301
-5,897,1483.24717
-5,585,1483.871415
-5,621,1484.577103
-5,728,1485.437981
-5,594,1486.041204
-5,739,1486.804749
-5,596,1487.497355
-4,878,1488.501274
-5,844,1489.376865
-5,713,1490.073662
-5,543,1490.685925
-4,797,1491.67848
-5,797,1492.536997
-5,613,1493.205076
-4,760,1494.123299
-5,773,1494.945101
-3,751,1495.750382
-5,555,1496.360541
-5,777,1497.30045
-5,653,1497.998462
-5,651,1498.666479
-5,494,1499.202595
-5,691,1499.96901
-4,860,1500.995171
-5,766,1501.76955
-5,687,1502.517622
-5,655,1503.347019
-5,830,1504.242556
-4,1465,1505.806367
-5,1161,1507.027218
-5,668,1507.831629
-5,894,1508.741161
-5,906,1509.669569
-5,742,1510.462053
-5,611,1511.14972
-5,783,1512.053632
-5,1168,1513.261704
-5,601,1513.910039
-5,679,1514.776999
-4,822,1515.730539
-5,881,1516.684445
-5,501,1517.222811
-5,609,1517.951826
-4,632,1518.722788
-4,682,1519.424694
-5,739,1520.203121
-5,596,1520.952387
-5,786,1521.793674
-4,1084,1522.921028
-5,529,1523.471915
-4,692,1524.309152
-5,671,1525.069534
-5,593,1525.684424
-5,1123,1526.935856
-5,588,1527.676901
-5,603,1528.289073
-4,889,1529.217029
-5,967,1530.260213
-5,593,1531.031119
-5,591,1531.649884
-3,841,1532.524641
-5,641,1533.190995
-5,641,1533.936073
-5,708,1534.754511
-5,808,1535.622977
-5,509,1536.178293
-4,806,1537.094954
-5,491,1537.685738
-4,1164,1538.867665
-5,556,1539.470141
-5,711,1540.295499
-5,586,1541.067562
-5,757,1541.849143
-5,697,1542.605847
-5,543,1543.302072
-4,723,1544.131614
-5,566,1544.6962
-5,538,1545.274852
-5,1109,1546.622436
-5,559,1547.221631
-4,904,1548.150551
-4,898,1549.129985
-5,746,1550.083777
-5,1119,1551.277886
-4,823,1552.139542
-5,635,1552.829634
-5,651,1553.572361
-5,659,1554.353497
-5,592,1554.943338
-5,697,1555.672835
-5,594,1556.354601
-5,869,1557.327091
-5,679,1558.034904
-5,534,1558.623498
-5,415,1559.030772
-4,713,1559.891632
-5,644,1560.566737
-5,496,1561.115648
-5,860,1562.125029
-5,434,1562.571694
-5,637,1563.228032
-5,778,1564.016127
-5,737,1564.93269
-5,631,1565.612074
-4,1095,1566.730961
-5,750,1567.545911
-5,839,1568.567178
-5,618,1569.207639
-5,877,1570.06921
-5,656,1570.769912
-5,872,1571.855336
-5,547,1572.428411
-5,677,1573.120653
-5,641,1573.800246
-4,893,1574.898744
-5,517,1575.453908
-5,653,1576.121138
-5,1023,1577.15849
-4,993,1578.354887
-5,501,1578.872084
-4,703,1579.620018
-5,1014,1580.709206
-5,547,1581.433572
-5,543,1582.047255
-5,828,1583.012849
-5,523,1583.575673
-4,682,1584.375506
-5,635,1585.131504
-5,562,1585.715096
-5,728,1586.521099
-5,714,1587.457647
-4,1281,1588.857859
-5,519,1589.378882
-5,727,1590.142223
-5,586,1590.801096
-5,630,1591.526843
-5,605,1592.141612
-5,456,1592.652372
-5,489,1593.14714
-5,538,1593.887315
-5,532,1594.416088
-5,598,1595.086082
-4,758,1596.007803
-5,712,1596.738877
-5,917,1597.679259
-5,587,1598.311044
-5,886,1599.371221
-5,495,1599.890443
-4,1089,1601.036495
-5,770,1601.867009
-4,712,1602.745873
-5,616,1603.396501
-5,698,1604.119772
-5,627,1604.813581
-5,985,1605.98992
-5,718,1606.737463
-5,671,1607.424249
-5,853,1608.37838
-5,642,1609.245685
-5,543,1609.819599
-5,520,1610.376158
-5,751,1611.144851
-5,668,1612.011285
-4,853,1612.910016
-5,471,1613.376419
-5,726,1614.132292
-5,497,1614.693464
-5,766,1615.597061
-5,575,1616.153694
-5,1005,1617.228124
-5,712,1618.119483
-4,708,1618.826862
-5,726,1619.612596
-5,565,1620.218723
-5,809,1621.208931
-5,792,1622.040046
-4,966,1623.068472
-5,789,1623.909633
-5,779,1624.85022
-5,633,1625.511853
-5,625,1626.17863
-5,828,1627.013905
-5,658,1627.823152
-5,571,1628.422716
-5,571,1629.042824
-5,584,1629.682155
-5,912,1630.751853
-5,765,1631.542529
-4,1143,1632.706429
-5,504,1633.277379
-5,705,1634.054234
-4,700,1634.897094
-5,575,1635.495646
-5,730,1636.265642
-5,915,1637.401389
-5,602,1638.040386
-5,869,1638.919657
-5,606,1639.587959
-5,571,1640.223656
-5,824,1641.168474
-5,691,1641.895198
-5,445,1642.385737
-5,1002,1643.571968
-5,681,1644.286378
-5,680,1644.959052
-5,938,1645.98638
-5,860,1647.023485
-5,791,1647.813507
-5,1108,1648.975365
-5,891,1649.916284
-5,650,1650.744187
-5,842,1651.634329
-5,631,1652.284562
-4,732,1653.090979
-5,655,1653.922952
-5,706,1654.701768
-5,689,1655.39104
-4,854,1656.287719
-5,653,1657.119852
-5,698,1657.849278
-5,706,1658.629733
-5,596,1659.293751
-5,636,1660.02176
-5,638,1660.803744
-5,694,1661.562631
-5,522,1662.148705
-5,624,1662.898467
-5,751,1663.778802
-5,623,1664.429032
-5,678,1665.174918
-5,612,1665.849447
-5,795,1666.784557
-5,1109,1667.905632
-5,589,1668.521425
-5,794,1669.401815
-4,657,1670.134076
-5,605,1670.773151
-5,903,1671.714082
-5,1092,1672.993785
-5,668,1673.709612
-5,760,1674.497971
-5,750,1675.312682
-5,485,1675.85934
-5,833,1676.807126
-5,615,1677.461751
-5,655,1678.197947
-4,930,1679.313744
-5,679,1680.038631
-4,575,1680.632671
-5,806,1681.467222
-5,756,1682.393493
-5,584,1682.973317
-4,785,1683.822418
-5,903,1684.827728
-5,497,1685.529652
-5,735,1686.282622
-5,771,1687.055948
-5,683,1687.801489
-5,514,1688.400275
-5,520,1689.025826
-5,803,1689.838168
-5,902,1690.832306
-5,810,1691.823286
-5,444,1692.296256
-5,848,1693.167481
-5,671,1693.874523
-4,789,1694.826608
-5,715,1695.570367
-5,697,1696.281605
-5,628,1696.97586
-5,697,1697.769456
-5,779,1698.685285
-5,708,1699.426096
-5,745,1700.262316
-4,832,1701.297647
-5,750,1702.061079
-5,528,1702.597675
-5,524,1703.149198
-5,644,1703.86756
-4,895,1704.869409
-5,783,1705.693331
-5,642,1706.397799
-5,623,1707.115807
-5,717,1707.913903
-5,623,1708.529192
-5,542,1709.145595
-5,646,1709.857924
-4,621,1710.604517
-5,434,1711.04358
-5,504,1711.558809
-5,614,1712.22252
-4,1033,1713.41541
-5,540,1713.957131
-5,388,1714.380159
-4,682,1715.126816
-5,578,1715.856405
-5,678,1716.562874
-5,589,1717.187184
-5,484,1717.66976
-2,982,1719.039823
-5,587,1719.754018
-5,451,1720.323675
-5,712,1721.251009
-5,581,1722.020535
-5,459,1722.560214
-5,868,1723.551972
-5,713,1724.476456
-5,727,1725.283003
-5,654,1725.916207
-5,598,1726.603261
-5,805,1727.59282
-5,682,1728.324529
-5,572,1728.900155
-5,610,1729.575518
-5,538,1730.1942
-5,610,1730.946897
-3,1113,1732.11235
-5,464,1732.62589
-5,920,1733.662083
-5,763,1734.481577
-5,815,1735.356525
-5,916,1736.365703
-5,858,1737.422637
-5,476,1737.904577
-5,815,1738.803792
-4,746,1739.631706
-5,759,1740.579827
-5,688,1741.307891
-5,607,1741.93036
-5,739,1742.762355
-5,602,1743.519509
-5,782,1744.346588
-5,633,1745.007671
-5,723,1745.78994
-5,620,1746.55454
-5,616,1747.228578
-5,507,1747.768845
-5,661,1748.501773
-5,539,1749.118227
-5,815,1750.020068
-3,1260,1751.352636
-5,700,1752.115113
-5,658,1752.869501
-5,425,1753.389033
-5,725,1754.162858
-5,604,1754.847814
-5,696,1755.618285
-5,646,1756.33759
-4,675,1757.00136
-5,1182,1758.273942
-5,611,1759.040395
-5,778,1759.869602
-5,621,1760.509792
-4,704,1761.2566
-5,856,1762.364643
-4,693,1763.070785
-5,902,1764.005905
-5,779,1764.812658
-5,903,1765.919257
-5,721,1766.662589
-5,804,1767.509994
-5,774,1768.321664
-5,954,1769.456138
-4,1042,1770.530062
-5,642,1771.214392
-5,802,1772.069206
-5,874,1773.134833
-5,642,1773.804012
-5,765,1774.596256
