#{"t_start": 1655309891.3992147, "env_id": "SlimeVolley-v0"}
r,l,t
-5,504,877.692847
-5,535,878.301843
-4,623,878.990893
-5,407,879.443863
-5,552,880.041949
-5,428,880.508921
-5,569,881.12399
-4,596,881.76103
-5,729,882.580061
-5,499,883.437032
-5,643,884.562594
-5,439,885.268595
-5,636,886.406314
-5,504,887.267288
-5,426,887.749328
-5,410,888.202374
-5,565,889.119346
-5,478,889.759345
-5,472,890.353381
-5,546,890.934345
-5,530,891.532427
-5,772,892.391849
-5,802,893.258074
-5,522,893.830044
-4,774,894.710093
-5,534,895.302083
-4,583,895.964932
-4,863,896.919945
-5,530,897.537918
-5,575,898.145986
-5,594,898.880985
-5,506,899.432139
-5,477,899.93811
-5,709,900.720146
-4,584,901.548137
-5,550,902.149144
-5,512,902.697145
-4,728,903.531214
-5,458,904.06418
-4,573,904.667228
-5,891,905.644196
-5,480,906.152221
-5,616,906.828224
-5,539,907.500193
-5,593,908.167239
-5,532,908.968612
-5,491,909.589633
-5,608,910.233649
-5,454,910.758623
-5,487,911.293689
-4,646,911.980696
-5,529,912.631749
-5,708,913.401744
-5,426,913.850752
-5,559,914.610753
-5,743,915.577741
-5,432,916.475742
-5,540,917.317532
-5,592,918.101559
-5,554,918.724597
-5,698,919.732604
-5,556,920.324607
-5,509,920.899628
-5,442,921.376697
-5,413,921.825736
-5,741,922.622833
-4,735,923.608853
-5,549,924.385821
-5,631,925.247315
-5,488,925.890278
-5,486,926.648277
-5,412,927.22932
-5,588,928.209367
-5,793,929.331955
-5,650,930.275369
-5,603,931.122771
-5,570,932.163754
-5,510,932.941783
-5,447,933.532784
-5,573,934.309931
-5,677,935.157937
-5,646,935.981812
-5,705,936.911871
-5,471,937.47787
-5,404,938.01587
-4,688,939.007897
-5,497,939.76523
-5,643,940.612892
-4,619,941.474905
-5,468,942.12994
-5,510,942.963559
-5,541,943.91503
-5,498,944.69607
-5,493,945.474031
-4,798,946.580032
-5,622,947.421163
-5,534,948.164682
-5,711,949.004648
-5,441,949.530055
-5,454,950.196044
-4,647,951.30109
-5,582,952.065047
-5,609,952.834082
-3,744,953.763756
-5,530,954.455698
-5,374,954.871718
-5,590,955.525417
-5,525,956.134482
-5,686,956.897703
-5,565,957.526769
-5,546,958.115756
-5,586,958.761888
-5,468,959.350891
-4,563,960.007937
-5,575,960.711967
-5,417,961.157937
-5,472,961.689933
-5,523,962.361954
-5,494,962.899929
-4,658,963.618066
-5,574,964.244145
-5,528,964.824225
-5,453,965.361183
-5,564,966.058223
-4,641,966.751276
-3,582,967.363287
-5,795,968.224369
-5,450,968.72297
-5,730,969.526944
-5,446,969.998024
-5,474,970.519027
-5,491,971.096043
-5,546,971.676042
-5,629,972.357044
-5,772,973.215054
-5,451,973.707082
-5,483,974.231055
-5,700,975.058089
-5,637,975.757055
-5,452,976.224053
-5,734,977.098056
-5,484,977.630211
-5,571,978.232249
-5,584,978.85725
-5,643,979.580243
-5,507,980.269254
-5,569,980.936254
-4,556,981.629339
-5,681,982.532348
-5,709,983.300335
-5,500,983.885336
-5,556,984.468335
-5,612,985.125452
-5,468,985.673436
-4,685,986.394526
-5,499,986.935561
-5,685,987.746196
-5,615,988.452078
-5,492,988.984105
-5,571,989.60807
-5,664,990.368103
-5,538,990.943215
-5,485,991.468276
-5,438,992.023783
-5,508,992.574746
-5,473,993.142787
-5,535,994.085754
-5,398,994.647794
-5,568,995.391783
-5,515,995.941807
-4,494,996.492875
-4,578,997.123955
-5,520,997.68
