x_agent,y_agent,xdot_agent,ydot_agent,x_ball,y_ball,xdot_ball,ydot_ball,x_opponent,y_opponent,xdot_opponent,ydot_opponent
0.94800,0.16356,1.75000,-0.01634,0.54753,0.87477,1.59911,-0.93057,0.20000,0.35340,0.00000,0.91696
1.27760,0.34212,1.75000,-0.71632,-0.46527,0.78579,-0.33140,-2.18924,0.68167,0.41743,-1.75000,-0.44628
1.64446,0.45337,0.00000,-0.33901,1.59919,1.00505,-1.12143,1.32612,0.20000,0.25827,0.00000,-1.08977
0.20000,0.27917,0.00000,1.13161,-1.91085,1.23952,0.36090,-0.19020,2.02893,0.21967,0.00000,-1.18986
0.28452,0.24604,-1.75000,-1.12170,0.12597,0.93406,-1.82751,0.20532,0.35958,0.24949,0.00000,-1.11015
0.66763,0.35595,1.75000,-0.80564,0.43258,0.87239,1.68621,-0.15235,0.20000,0.33735,0.00000,-0.86939
0.84624,0.26164,0.00000,-1.08810,0.53134,1.28228,-0.59261,0.00798,0.20017,0.15000,0.00000,0.00000
0.20000,0.46228,0.00000,-0.16889,-0.22794,0.74202,-1.79959,0.04643,0.55682,0.20481,0.00000,-0.00566
0.24291,0.43814,0.00000,-0.44033,-0.10788,0.93972,-1.41041,1.05027,0.40965,0.21723,1.75000,0.00607
0.20000,0.29220,0.00000,1.09969,-1.01183,0.83931,1.82327,-0.08363,1.09741,0.40735,-1.75000,-0.60351
1.40907,0.46348,0.00000,0.36483,1.25395,0.84169,0.03115,-1.62190,0.20000,0.47265,0.00000,0.26363
2.13701,0.18747,1.75000,-0.02022,2.34498,0.40104,-2.07915,-0.49533,0.20000,0.44776,0.00000,-0.21218
1.24997,0.29983,0.00000,1.07080,0.02654,1.23430,1.24927,1.57434,0.20646,0.15803,0.00000,-0.01383
0.20000,0.44773,0.00000,0.36847,-0.51342,0.56434,2.49863,4.60824,0.62150,0.38992,-1.75000,0.76047
0.20000,0.23704,0.00000,0.04510,0.00000,1.20000,-1.77900,2.06066,1.75997,0.23641,0.00000,0.05356
0.94212,0.24377,0.00000,1.23058,0.69719,0.61522,1.78203,-1.21721,0.20000,0.40863,0.00000,0.12407
0.23172,0.38661,0.00000,-0.69320,-0.18627,1.15532,0.90723,1.05599,0.52097,0.45078,0.00000,-0.36100
0.21141,0.39206,0.00000,-0.57056,-0.24113,0.45733,4.30613,0.10507,0.41586,0.35420,-1.75000,0.86571
0.22411,0.23527,0.00000,1.25252,-0.42247,1.24831,0.53869,-0.93779,0.77453,0.38827,0.00000,0.78683
0.24830,0.24375,0.00000,1.23206,-0.35001,1.08602,0.76058,-0.99556,0.66858,0.37357,-1.75000,0.84287
0.20595,0.38256,0.00000,-0.70419,-1.40544,0.96856,1.35929,-0.09852,1.39935,0.35390,-1.75000,-0.80885
0.31650,0.15000,0.00000,0.00000,-0.01628,1.20981,-1.25511,1.37771,0.76483,0.15165,0.00000,-0.00060
1.26387,0.36584,-1.75000,0.86995,1.04468,0.98828,-0.30281,-1.22051,0.20000,0.36634,0.00000,0.86957
1.57530,0.47680,1.75000,0.12037,1.64170,0.87450,1.56398,1.12278,0.20000,0.44464,0.00000,-0.31791
1.56833,0.37095,1.75000,-0.74910,1.43320,1.24148,0.52222,0.24158,0.20000,0.16249,0.00000,-0.00654
